ECA01S_RS14010	ECA01S_RS14010
ECBG_RS00630	ECBG_RS00630
ECBG_RS02685	ECBG_RS02685
ECBG_RS08455	ECBG_RS08455
ECBG_RS12030	ECBG_RS12030
DQL78_RS00590	DQL78_RS00590
DQL78_RS12535	DQL78_RS12535
DQL78_RS05260	DQL78_RS05260
DQL78_RS07600	DQL78_RS07600
DQL78_RS08745	DQL78_RS08745
DQL78_RS10360	DQL78_RS10360
DQL78_RS11825	DQL78_RS11825
I568_RS02240	I568_RS02240
I568_RS02855	I568_RS02855
I568_RS04920	I568_RS04920
I568_RS05965	I568_RS05965
I568_RS07125	I568_RS07125
I568_RS08650	I568_RS08650
I568_RS09570	I568_RS09570
I568_RS12085	I568_RS12085
V192_RS18865	V192_RS18865
V192_RS0101575	V192_RS0101575
V192_RS19165	V192_RS19165
V192_RS21620	V192_RS21620
V192_RS19390	V192_RS19390
V192_RS19535	V192_RS19535
V192_RS22070	V192_RS22070
V192_RS19700	V192_RS19700
V192_RS19855	V192_RS19855
V192_RS19960	V192_RS19960
V192_RS20085	V192_RS20085
V192_RS20175	V192_RS20175
V192_RS0113580	V192_RS0113580
V192_RS0114925	V192_RS0114925
V192_RS20480	V192_RS20480
V192_RS20620	V192_RS20620
V192_RS20730	V192_RS20730
KQI33_RS03455	KQI33_RS03455
KQI33_RS08455	KQI33_RS08455
KQI33_RS12090	KQI33_RS12090
KQI33_RS15315	KQI33_RS15315
BAU18_RS02190	BAU18_RS02190
BAU18_RS02555	BAU18_RS02555
BAU18_RS03600	BAU18_RS03600
BAU18_RS04870	BAU18_RS04870
BAU18_RS14860	BAU18_RS14860
BAU18_RS14895	BAU18_RS14895
BAU18_RS08200	BAU18_RS08200
BAU18_RS09295	BAU18_RS09295
BAU18_RS10595	BAU18_RS10595
BAU18_RS11660	BAU18_RS11660
BAU18_RS12920	BAU18_RS12920
BAU18_RS13515	BAU18_RS13515
RK01_RS00920	RK01_RS00920
RK01_RS02930	RK01_RS02930
RK01_RS13615	RK01_RS13615
RK01_RS07335	RK01_RS07335
RK01_RS10360	RK01_RS10360
RK01_RS12385	RK01_RS12385
FFM58_RS02140	FFM58_RS02140
FFM58_RS07600	FFM58_RS07600
CJZ72_RS00395	CJZ72_RS00395
CJZ72_RS02925	CJZ72_RS02925
CJZ72_RS05320	CJZ72_RS05320
CJZ72_RS07830	CJZ72_RS07830
CJZ72_RS09995	CJZ72_RS09995
CJZ72_RS11780	CJZ72_RS11780
CJZ72_RS14870	CJZ72_RS14870
WMS_RS03090	WMS_RS03090
WMS_RS05640	WMS_RS05640
WMS_RS07100	WMS_RS07100
WMS_RS08290	WMS_RS08290
WMS_RS10005	WMS_RS10005
WMS_RS12500	WMS_RS12500
WMS_RS14335	WMS_RS14335
WMS_RS17695	WMS_RS17695
E6A31_RS01090	E6A31_RS01090
E6A31_RS14435	E6A31_RS14435
E6A31_RS04880	E6A31_RS04880
E6A31_RS07650	E6A31_RS07650
E6A31_RS09830	E6A31_RS09830
E6A31_RS11055	E6A31_RS11055
E6A31_RS12975	E6A31_RS12975
E6A31_RS13780	E6A31_RS13780
E6A31_RS14035	E6A31_RS14035
NRIC_RS00175	NRIC_RS00175
NRIC_RS01880	NRIC_RS01880
NRIC_RS19195	NRIC_RS19195
NRIC_RS04720	NRIC_RS04720
NRIC_RS05865	NRIC_RS05865
NRIC_RS19530	NRIC_RS19530
NRIC_RS08950	NRIC_RS08950
NRIC_RS10565	NRIC_RS10565
NRIC_RS12655	NRIC_RS12655
NRIC_RS19630	NRIC_RS19630
NRIC_RS18370	NRIC_RS18370
EB54_RS03825	EB54_RS03825
EB54_RS05350	EB54_RS05350
EB54_RS08675	EB54_RS08675
EB54_RS17815	EB54_RS17815
EB54_RS18090	EB54_RS18090
EB54_RS14440	EB54_RS14440
EB54_RS16760	EB54_RS16760
EGCR1_RS08525	EGCR1_RS08525
EGCR1_RS14115	EGCR1_RS14115
EGCR1_RS18265	EGCR1_RS18265
EGCR1_RS18960	EGCR1_RS18960
UAW_RS16985	UAW_RS16985
UAW_RS08260	UAW_RS08260
UAW_RS12205	UAW_RS12205
UAW_RS15135	UAW_RS15135
RV04_RS11395	RV04_RS11395
RV04_RS04245	RV04_RS04245
RV04_RS12945	RV04_RS12945
A6J73_RS00790	A6J73_RS00790
A6J73_RS02955	A6J73_RS02955
A6J73_RS06000	A6J73_RS06000
A6J73_RS08030	A6J73_RS08030
A6J73_RS11355	A6J73_RS11355
JZO81_RS11945	JZO81_RS11945
JZO81_RS18990	JZO81_RS18990
JZO81_RS20080	JZO81_RS20080
JZO81_RS21260	JZO81_RS21260
JZO81_RS06225	JZO81_RS06225
RT43_RS08130	RT43_RS08130
RT43_RS02160	RT43_RS02160
RT43_RS12030	RT43_RS12030
RT43_RS04405	RT43_RS04405
KU781_RS11895	KU781_RS11895
JOD14_RS01110	JOD14_RS01110
JOD14_RS05210	JOD14_RS05210
JOD14_RS08400	JOD14_RS08400
JOD14_RS12970	JOD14_RS12970
DYB67_RS17680	DYB67_RS17680
DYB67_RS01215	DYB67_RS01215
DYB67_RS09515	DYB67_RS09515
BN1875_RS13510	BN1875_RS13510
HMPREF0501_RS08460	HMPREF0501_RS08460
HMPREF0501_RS07155	HMPREF0501_RS07155
HMPREF0501_RS04615	HMPREF0501_RS04615
BMYO_RS08640	BMYO_RS08640
BMYO_RS03130	BMYO_RS03130
Uis4E_RS08570	Uis4E_RS08570
CUU80_RS03945	CUU80_RS03945
CUU80_RS09240	CUU80_RS09240
BBSC_RS01425	BBSC_RS01425
BSTEL_RS11300	BSTEL_RS11300
BSTEL_RS06030	BSTEL_RS06030
BSTEL_RS08385	BSTEL_RS08385
BS3272_RS05965	BS3272_RS05965
BS3272_RS09740	BS3272_RS09740
K315_RS0100530	K315_RS0100530
K315_RS10590	K315_RS10590
DDE84_RS02735	DDE84_RS02735
DDE84_RS04125	DDE84_RS04125
DDE84_RS11635	DDE84_RS11635
DDE84_RS05085	DDE84_RS05085
DDE84_RS07365	DDE84_RS07365
BTIS_RS11870	BTIS_RS11870
BTIS_RS11230	BTIS_RS11230
BTIS_RS04030	BTIS_RS04030
OT94_RS00905	OT94_RS00905
OT94_RS03235	OT94_RS03235
OT94_RS05200	OT94_RS05200
Tam10B_RS00450	Tam10B_RS00450
Tam10B_RS09370	Tam10B_RS09370
Tam10B_RS10320	Tam10B_RS10320
EMO90_RS11040	EMO90_RS11040
EMO90_RS12315	EMO90_RS12315
EMO90_RS06910	EMO90_RS06910
CRD59_RS00980	CRD59_RS00980
CRD59_RS01995	CRD59_RS01995
CRD59_RS08030	CRD59_RS08030
CRD59_RS07740	CRD59_RS07740
IEV09_RS04000	IEV09_RS04000
IEV09_RS06780	IEV09_RS06780
IEV09_RS09775	IEV09_RS09775
IEV09_RS12535	IEV09_RS12535
RU93_RS08560	RU93_RS08560
RU93_RS10540	RU93_RS10540
RU93_RS04870	RU93_RS04870
RU93_RS06560	RU93_RS06560
I579_RS00440	I579_RS00440
I579_RS12625	I579_RS12625
I579_RS09450	I579_RS09450
AUF14_RS22720	AUF14_RS22720
AUF14_RS03495	AUF14_RS03495
AUF14_RS15790	AUF14_RS15790
AUF14_RS18910	AUF14_RS18910
AUF14_RS20780	AUF14_RS20780
UC7_RS01385	UC7_RS01385
UC7_RS04990	UC7_RS04990
UC7_RS07855	UC7_RS07855
UC7_RS10200	UC7_RS10200
UC7_RS16535	UC7_RS16535
AKL21_RS11875	AKL21_RS11875
AKL21_RS04485	AKL21_RS04485
AKL21_RS09995	AKL21_RS09995
ECA01S_RS01925	ECA01S_RS01925
ECA01S_RS05585	ECA01S_RS05585
ECA01S_RS09460	ECA01S_RS09460
ECA01S_RS12410	ECA01S_RS12410
ECA01S_RS14245	ECA01S_RS14245
ECBG_RS02805	ECBG_RS02805
ECBG_RS05565	ECBG_RS05565
ECBG_RS12925	ECBG_RS12925
DQL78_RS01680	DQL78_RS01680
DQL78_RS12525	DQL78_RS12525
DQL78_RS09290	DQL78_RS09290
DQL78_RS10140	DQL78_RS10140
I568_RS00185	I568_RS00185
NRIC_RS13300	NRIC_RS13300
NRIC_RS19360	NRIC_RS19360
EB54_RS00240	EB54_RS00240
EB54_RS01955	EB54_RS01955
EB54_RS18030	EB54_RS18030
EB54_RS13695	EB54_RS13695
EB54_RS17325	EB54_RS17325
EGCR1_RS05175	EGCR1_RS05175
EGCR1_RS12610	EGCR1_RS12610
EGCR1_RS17040	EGCR1_RS17040
UAW_RS10150	UAW_RS10150
UAW_RS15910	UAW_RS15910
RV04_RS12990	RV04_RS12990
RV04_RS13010	RV04_RS13010
A6J73_RS01470	A6J73_RS01470
A6J73_RS08300	A6J73_RS08300
A6J73_RS11905	A6J73_RS11905
JZO81_RS10915	JZO81_RS10915
JZO81_RS00225	JZO81_RS00225
JZO81_RS15410	JZO81_RS15410
JZO81_RS01145	JZO81_RS01145
JZO81_RS21985	JZO81_RS21985
DYB67_RS21035	DYB67_RS21035
DYB67_RS03395	DYB67_RS03395
DYB67_RS10255	DYB67_RS10255
BN1875_RS05975	BN1875_RS05975
EFB00_RS11890	EFB00_RS11890
EFB00_RS13385	EFB00_RS13385
EFB00_RS07365	EFB00_RS07365
RV14_RS11240	RV14_RS11240
RV14_RS11980	RV14_RS11980
RV14_RS03105	RV14_RS03105
RV14_RS03930	RV14_RS03930
RV14_RS12380	RV14_RS12380
BCR26_RS18415	BCR26_RS18415
BCR26_RS18685	BCR26_RS18685
BCR26_RS02680	BCR26_RS02680
BCR26_RS02900	BCR26_RS02900
BCR26_RS03580	BCR26_RS03580
BCR26_RS05275	BCR26_RS05275
BCR26_RS17960	BCR26_RS17960
BCR26_RS07760	BCR26_RS07760
BCR26_RS08680	BCR26_RS08680
BCR26_RS09455	BCR26_RS09455
BCR26_RS10265	BCR26_RS10265
BCR26_RS12520	BCR26_RS12520
BCR26_RS13400	BCR26_RS13400
BCR26_RS18585	BCR26_RS18585
BCR26_RS15505	BCR26_RS15505
BCR26_RS16240	BCR26_RS16240
BCR26_RS17785	BCR26_RS17785
ATZ35_RS01700	ATZ35_RS01700
ATZ35_RS04270	ATZ35_RS04270
ATZ35_RS07070	ATZ35_RS07070
ATZ35_RS10280	ATZ35_RS10280
ATZ35_RS12425	ATZ35_RS12425
ATZ35_RS15520	ATZ35_RS15520
I572_RS00210	I572_RS00210
I572_RS01505	I572_RS01505
I572_RS03130	I572_RS03130
I572_RS04205	I572_RS04205
I572_RS05390	I572_RS05390
I572_RS06890	I572_RS06890
I572_RS07745	I572_RS07745
I572_RS08585	I572_RS08585
I572_RS09425	I572_RS09425
I572_RS13195	I572_RS13195
I572_RS13490	I572_RS13490
EsVE80_RS00680	EsVE80_RS00680
EsVE80_RS03475	EsVE80_RS03475
EsVE80_RS07200	EsVE80_RS07200
EsVE80_RS09600	EsVE80_RS09600
EsVE80_RS11235	EsVE80_RS11235
EsVE80_RS13945	EsVE80_RS13945
RV15_RS08815	RV15_RS08815
RV15_RS10015	RV15_RS10015
RV15_RS18645	RV15_RS18645
RV15_RS01645	RV15_RS01645
RV15_RS14320	RV15_RS14320
RV15_RS15795	RV15_RS15795
RV15_RS18545	RV15_RS18545
RV15_RS04430	RV15_RS04430
RV15_RS18300	RV15_RS18300
RV15_RS07095	RV15_RS07095
FFM66_RS00815	FFM66_RS00815
FFM66_RS04425	FFM66_RS04425
FFM66_RS07345	FFM66_RS07345
FFM66_RS09450	FFM66_RS09450
I573_RS01225	I573_RS01225
I573_RS03015	I573_RS03015
I573_RS04770	I573_RS04770
I573_RS07260	I573_RS07260
I573_RS09835	I573_RS09835
I573_RS11065	I573_RS11065
RV18_RS12070	RV18_RS12070
RV18_RS12385	RV18_RS12385
RV18_RS12700	RV18_RS12700
RV18_RS13105	RV18_RS13105
RV18_RS14380	RV18_RS14380
RV18_RS19805	RV18_RS19805
RV18_RS03540	RV18_RS03540
RV18_RS16675	RV18_RS16675
RV18_RS17570	RV18_RS17570
RV18_RS05390	RV18_RS05390
RV18_RS18505	RV18_RS18505
RV18_RS18865	RV18_RS18865
RV18_RS19125	RV18_RS19125
RV18_RS08230	RV18_RS08230
RV18_RS09800	RV18_RS09800
RV18_RS19730	RV18_RS19730
CK496_RS02420	CK496_RS02420
CK496_RS04995	CK496_RS04995
CK496_RS06965	CK496_RS06965
BQ5341_RS05100	BQ5341_RS05100
BQ5341_RS06900	BQ5341_RS06900
BQ5341_RS02000	BQ5341_RS02000
BCR21_RS00100	BCR21_RS00100
BCR21_RS08415	BCR21_RS08415
BCR21_RS16735	BCR21_RS16735
BCR24_RS16800	BCR24_RS16800
BCR24_RS16665	BCR24_RS16665
BCR24_RS08810	BCR24_RS08810
BCR24_RS12835	BCR24_RS12835
FFM67_RS05575	FFM67_RS05575
FFM67_RS10620	FFM67_RS10620
I591_RS04125	I591_RS04125
I591_RS06115	I591_RS06115
I591_RS18110	I591_RS18110
I591_RS10440	I591_RS10440
I591_RS12505	I591_RS12505
I591_RS15235	I591_RS15235
I591_RS18370	I591_RS18370
CC204_RS01815	CC204_RS01815
CC204_RS06475	CC204_RS06475
CC204_RS08550	CC204_RS08550
CC204_RS21520	CC204_RS21520
CC204_RS13010	CC204_RS13010
CC204_RS14035	CC204_RS14035
CC204_RS15285	CC204_RS15285
CC204_RS16835	CC204_RS16835
CC204_RS17810	CC204_RS17810
CC204_RS19020	CC204_RS19020
CC204_RS19615	CC204_RS19615
CC204_RS21670	CC204_RS21670
CC204_RS20395	CC204_RS20395
CC204_RS20705	CC204_RS20705
CC204_RS21435	CC204_RS21435
FFM68_RS02185	FFM68_RS02185
FFM68_RS13095	FFM68_RS13095
FFM68_RS09600	FFM68_RS09600
EKM88_RS10440	EKM88_RS10440
LFAB_RS17880	LFAB_RS17880
LFAB_RS07405	LFAB_RS07405
LFAB_RS10765	LFAB_RS10765
LFAB_RS17065	LFAB_RS17065
EKM86_RS08585	EKM86_RS08585
EKM86_RS12455	EKM86_RS12455
JOC28_RS03120	JOC28_RS03120
JOC28_RS04990	JOC28_RS04990
JOC28_RS06730	JOC28_RS06730
JOC28_RS08820	JOC28_RS08820
JOC28_RS10260	JOC28_RS10260
DQN23_RS02475	DQN23_RS02475
DQN23_RS09270	DQN23_RS09270
DQN23_RS09075	DQN23_RS09075
DQN23_RS09410	DQN23_RS09410
DQN23_RS08865	DQN23_RS08865
DYB47_RS02320	DYB47_RS02320
DYB47_RS05445	DYB47_RS05445
DYB47_RS07165	DYB47_RS07165
DYB47_RS09035	DYB47_RS09035
CYK21_RS01085	CYK21_RS01085
CYK21_RS09535	CYK21_RS09535
CYK21_RS04375	CYK21_RS04375
CYK21_RS07410	CYK21_RS07410
A3I1_RS0100750	A3I1_RS0100750
A3I1_RS07800	A3I1_RS07800
A3I1_RS0104900	A3I1_RS0104900
A3I1_RS08450	A3I1_RS08450
A4H00_RS11765	A4H00_RS11765
A4H00_RS02485	A4H00_RS02485
A4H00_RS04655	A4H00_RS04655
A4H00_RS12100	A4H00_RS12100
A4H00_RS12200	A4H00_RS12200
A4H00_RS12215	A4H00_RS12215
A4H00_RS10970	A4H00_RS10970
A4H00_RS11330	A4H00_RS11330
DYC10_RS02655	DYC10_RS02655
DYC10_RS05415	DYC10_RS05415
DYC10_RS07245	DYC10_RS07245
DYC10_RS09560	DYC10_RS09560
DYC10_RS00055	DYC10_RS00055
CKV83_RS02305	CKV83_RS02305
CKV83_RS04875	CKV83_RS04875
CKV83_RS06815	CKV83_RS06815
CKV83_RS08120	CKV83_RS08120
CKV83_RS10145	CKV83_RS10145
F602_RS0100170	F602_RS0100170
F602_RS0101265	F602_RS0101265
F602_RS0102865	F602_RS0102865
F602_RS0104980	F602_RS0104980
F602_RS0107745	F602_RS0107745
TZ90_RS00350	TZ90_RS00350
TZ90_RS04275	TZ90_RS04275
TZ90_RS07265	TZ90_RS07265
F5989_RS00870	F5989_RS00870
F5989_RS04630	F5989_RS04630
F5989_RS06985	F5989_RS06985
F5989_RS10305	F5989_RS10305
EL140_RS02100	EL140_RS02100
EL140_RS05245	EL140_RS05245
C4K46_RS00060	C4K46_RS00060
C4K46_RS01970	C4K46_RS01970
C4K46_RS03645	C4K46_RS03645
C4K46_RS04990	C4K46_RS04990
C4K46_RS06770	C4K46_RS06770
C4K46_RS07900	C4K46_RS07900
C4K46_RS09605	C4K46_RS09605
SCSH_RS00815	SCSH_RS00815
SCSH_RS11230	SCSH_RS11230
SCSH_RS07445	SCSH_RS07445
SCSH_RS09465	SCSH_RS09465
A3I7_RS0100030	A3I7_RS0100030
A3I7_RS13345	A3I7_RS13345
A3I7_RS0104005	A3I7_RS0104005
A3I7_RS0106475	A3I7_RS0106475
A3I7_RS13220	A3I7_RS13220
A3I7_RS14170	A3I7_RS14170
A3I7_RS14395	A3I7_RS14395
A3I7_RS13880	A3I7_RS13880
A3I9_RS0101410	A3I9_RS0101410
A3I9_RS0104310	A3I9_RS0104310
A3I9_RS0105125	A3I9_RS0105125
A3I9_RS13405	A3I9_RS13405
A3I9_RS13025	A3I9_RS13025
A3I9_RS0109120	A3I9_RS0109120
A3I9_RS13640	A3I9_RS13640
HF992_RS06635	HF992_RS06635
HF992_RS08185	HF992_RS08185
HF992_RS01205	HF992_RS01205
HF992_RS09670	HF992_RS09670
HF992_RS02170	HF992_RS02170
HF992_RS11005	HF992_RS11005
HF992_RS03635	HF992_RS03635
HF992_RS04420	HF992_RS04420
HF992_RS05585	HF992_RS05585
JHK62_RS00990	JHK62_RS00990
JHK62_RS05470	JHK62_RS05470
DHL47_RS00460	DHL47_RS00460
DHL47_RS06840	DHL47_RS06840
DHL47_RS08745	DHL47_RS08745
DHL47_RS09745	DHL47_RS09745
DHL47_RS10980	DHL47_RS10980
DHL47_RS12215	DHL47_RS12215
DHL47_RS03055	DHL47_RS03055
DHL47_RS13190	DHL47_RS13190
DHL47_RS13230	DHL47_RS13230
A0O21_RS00165	A0O21_RS00165
A0O21_RS10585	A0O21_RS10585
A0O21_RS04850	A0O21_RS04850
A0O21_RS10935	A0O21_RS10935
ADG87_RS00245	ADG87_RS00245
ADG87_RS03720	ADG87_RS03720
ADG87_RS11445	ADG87_RS11445
ADG87_RS09090	ADG87_RS09090
DYA22_RS07815	DYA22_RS07815
EL133_RS11520	EL133_RS11520
EL133_RS02740	EL133_RS02740
EL133_RS11330	EL133_RS11330
EL133_RS04900	EL133_RS04900
EL133_RS07010	EL133_RS07010
EL133_RS08775	EL133_RS08775
EL133_RS09870	EL133_RS09870
HHO37_RS00355	HHO37_RS00355
HHO37_RS07965	HHO37_RS07965
HHO37_RS01875	HHO37_RS01875
HHO37_RS03315	HHO37_RS03315
HHO37_RS05575	HHO37_RS05575
JR342_RS10870	JR342_RS10870
JR342_RS09845	JR342_RS09845
JR342_RS10110	JR342_RS10110
JR342_RS02425	JR342_RS02425
JR342_RS10615	JR342_RS10615
JR342_RS05220	JR342_RS05220
JR342_RS06830	JR342_RS06830
BN1356_RS01455	BN1356_RS01455
BN1356_RS03490	BN1356_RS03490
BN1356_RS04530	BN1356_RS04530
BN1356_RS06395	BN1356_RS06395
BN1356_RS08125	BN1356_RS08125
BN1356_RS10635	BN1356_RS10635
BN1356_RS11995	BN1356_RS11995
LJD62_RS05520	LJD62_RS05520
LJD62_RS06670	LJD62_RS06670
LJD62_RS01070	LJD62_RS01070
LJD62_RS08910	LJD62_RS08910
LJD62_RS09265	LJD62_RS09265
OU25_RS05025	OU25_RS05025
CSQ85_RS11750	CSQ85_RS11750
CSQ85_RS11985	CSQ85_RS11985
CSQ85_RS12790	CSQ85_RS12790
CSQ85_RS04340	CSQ85_RS04340
CSQ85_RS06880	CSQ85_RS06880
KTJ39_RS00500	KTJ39_RS00500
KTJ39_RS02045	KTJ39_RS02045
KTJ39_RS04275	KTJ39_RS04275
KIH78_RS08455	KIH78_RS08455
KIH78_RS02170	KIH78_RS02170
KIH78_RS10330	KIH78_RS10330
KIH78_RS04620	KIH78_RS04620
K9N66_RS06490	K9N66_RS06490
K9N66_RS08420	K9N66_RS08420
K9N66_RS09345	K9N66_RS09345
K9N66_RS15430	K9N66_RS15430
FFM57_RS00455	FFM57_RS00455
FFM57_RS02180	FFM57_RS02180
FFM57_RS06350	FFM57_RS06350
FFM57_RS09870	FFM57_RS09870
FFM57_RS09355	FFM57_RS09355
UAU_RS09135	UAU_RS09135
UAU_RS09930	UAU_RS09930
UAU_RS10865	UAU_RS10865
UAU_RS14445	UAU_RS14445
UAU_RS15150	UAU_RS15150
UAU_RS16420	UAU_RS16420
UAU_RS24565	UAU_RS24565
UAU_RS26020	UAU_RS26020
UC3_RS00130	UC3_RS00130
UC3_RS06835	UC3_RS06835
UC3_RS18150	UC3_RS18150
UC3_RS09805	UC3_RS09805
J9537_RS20320	J9537_RS20320
RV14_RS06270	RV14_RS06270
RV14_RS12255	RV14_RS12255
RV14_RS09125	RV14_RS09125
CK496_RS12030	CK496_RS12030
BQ5341_RS07390	BQ5341_RS07390
BQ5341_RS09630	BQ5341_RS09630
BCR21_RS06055	BCR21_RS06055
BCR21_RS10195	BCR21_RS10195
BCR21_RS13780	BCR21_RS13780
I591_RS18825	I591_RS18825
I591_RS08055	I591_RS08055
I591_RS11155	I591_RS11155
CC204_RS06935	CC204_RS06935
CC204_RS10605	CC204_RS10605
CC204_RS13390	CC204_RS13390
Hs30E_RS00575	Hs30E_RS00575
Hs30E_RS02060	Hs30E_RS02060
Hs30E_RS03055	Hs30E_RS03055
Hs30E_RS05815	Hs30E_RS05815
Hs30E_RS07075	Hs30E_RS07075
Hs30E_RS07780	Hs30E_RS07780
BU202_RS01720	BU202_RS01720
BU202_RS04545	BU202_RS04545
E5983_RS08660	E5983_RS08660
E5983_RS09375	E5983_RS09375
E5983_RS09980	E5983_RS09980
E5983_RS00715	E5983_RS00715
E5983_RS01535	E5983_RS01535
E5983_RS08200	E5983_RS08200
G573_RS0109200	G573_RS0109200
A3GU_RS09465	A3GU_RS09465
A3GU_RS0108340	A3GU_RS0108340
DYE66_RS10870	DYE66_RS10870
DYE66_RS08260	DYE66_RS08260
DYE66_RS00020	DYE66_RS00020
H7680_RS04425	H7680_RS04425
A3GW_RS10765	A3GW_RS10765
A3GW_RS11255	A3GW_RS11255
BLR40_RS06970	BLR40_RS06970
I2437_RS00505	I2437_RS00505
I2437_RS05640	I2437_RS05640
DQL21_RS01620	DQL21_RS01620
DQL21_RS06390	DQL21_RS06390
A2G56_RS02550	A2G56_RS02550
A2G56_RS05345	A2G56_RS05345
A2G56_RS10965	A2G56_RS10965
A2G56_RS10505	A2G56_RS10505
BLQ04_RS05840	BLQ04_RS05840
BLQ04_RS11310	BLQ04_RS11310
BLQ04_RS01915	BLQ04_RS01915
BLQ04_RS01970	BLQ04_RS01970
BLQ04_RS03840	BLQ04_RS03840
BLQ04_RS10835	BLQ04_RS10835
EAF07_RS07130	EAF07_RS07130
EAF07_RS08250	EAF07_RS08250
EAF07_RS08685	EAF07_RS08685
EAF07_RS02355	EAF07_RS02355
EAF07_RS03460	EAF07_RS03460
EAF07_RS04705	EAF07_RS04705
BFM96_RS01315	BFM96_RS01315
BFM96_RS02725	BFM96_RS02725
BFM96_RS04490	BFM96_RS04490
BFM96_RS07270	BFM96_RS07270
BFM96_RS09265	BFM96_RS09265
DYA54_RS13250	DYA54_RS13250
DYA54_RS00185	DYA54_RS00185
DYA54_RS00610	DYA54_RS00610
DYA54_RS00995	DYA54_RS00995
DYA54_RS12975	DYA54_RS12975
DYA54_RS07615	DYA54_RS07615
DYA54_RS12395	DYA54_RS12395
G574_RS11080	G574_RS11080
G574_RS0106980	G574_RS0106980
STRIC_RS12030	STRIC_RS12030
STRIC_RS09415	STRIC_RS09415
STRIC_RS11815	STRIC_RS11815
STRIC_RS07620	STRIC_RS07620
STRIC_RS00215	STRIC_RS00215
DXB95_RS02530	DXB95_RS02530
I6H76_RS01150	I6H76_RS01150
I6H76_RS10210	I6H76_RS10210
K1I61_RS00755	K1I61_RS00755
K1I61_RS06485	K1I61_RS06485
A0G_RS01410	A0G_RS01410
A0G_RS09165	A0G_RS09165
DQN42_RS09650	DQN42_RS09650
DQN42_RS08520	DQN42_RS08520
D7D50_RS10250	D7D50_RS10250
KQ224_RS00490	KQ224_RS00490
KQ224_RS04585	KQ224_RS04585
KQ224_RS08355	KQ224_RS08355
KQ224_RS09725	KQ224_RS09725
SPSF3K_RS02770	SPSF3K_RS02770
SPSF3K_RS11405	SPSF3K_RS11405
E8M05_RS03715	E8M05_RS03715
E8M05_RS06105	E8M05_RS06105
E8M05_RS08975	E8M05_RS08975
AT575_RS01090	AT575_RS01090
AT575_RS10595	AT575_RS10595
AT575_RS06060	AT575_RS06060
AT575_RS07750	AT575_RS07750
AT575_RS09185	AT575_RS09185
EHW89_RS02285	EHW89_RS02285
EHW89_RS08620	EHW89_RS08620
HMPREF9180_RS07415	HMPREF9180_RS07415
FRX57_RS01335	FRX57_RS01335
FRX57_RS02945	FRX57_RS02945
AKK44_RS05385	AKK44_RS05385
AKK44_RS07750	AKK44_RS07750
AKK44_RS09030	AKK44_RS09030
AKK44_RS08510	AKK44_RS08510
C0J00_RS06810	C0J00_RS06810
G575_RS0102425	G575_RS0102425
G575_RS11870	G575_RS11870
G575_RS0105850	G575_RS0105850
G575_RS11685	G575_RS11685
G575_RS12310	G575_RS12310
G575_RS12335	G575_RS12335
SPNHU17_RS00790	SPNHU17_RS00790
SPNHU17_RS02340	SPNHU17_RS02340
SPNHU17_RS03605	SPNHU17_RS03605
SPNHU17_RS10970	SPNHU17_RS10970
SPNHU17_RS06540	SPNHU17_RS06540
SPNHU17_RS08330	SPNHU17_RS08330
SPNHU17_RS09475	SPNHU17_RS09475
SPNHU17_RS10775	SPNHU17_RS10775
G576_RS12045	G576_RS12045
G576_RS12790	G576_RS12790
G576_RS13445	G576_RS13445
G576_RS0102875	G576_RS0102875
G576_RS0105340	G576_RS0105340
G576_RS0106190	G576_RS0106190
G576_RS0107200	G576_RS0107200
G576_RS12675	G576_RS12675
FGL20_RS02125	FGL20_RS02125
FGL20_RS06250	FGL20_RS06250
SPPN_RS00260	SPPN_RS00260
SPPN_RS13700	SPPN_RS13700
SPPN_RS13755	SPPN_RS13755
SPPN_RS11870	SPPN_RS11870
SPPN_RS13180	SPPN_RS13180
SPPN_RS06190	SPPN_RS06190
SPPN_RS14015	SPPN_RS14015
SPPN_RS12335	SPPN_RS12335
SPPN_RS14085	SPPN_RS14085
EL147_RS10560	EL147_RS10560
EL147_RS01710	EL147_RS01710
EL147_RS04890	EL147_RS04890
DQM35_RS00795	DQM35_RS00795
DQM35_RS09030	DQM35_RS09030
DQM35_RS06840	DQM35_RS06840
FY406_RS00690	FY406_RS00690
FY406_RS04350	FY406_RS04350
FY406_RS07050	FY406_RS07050
FY406_RS10260	FY406_RS10260
CHF41_RS04545	CHF41_RS04545
CHF41_RS06280	CHF41_RS06280
CHF41_RS09165	CHF41_RS09165
E5S68_RS00700	E5S68_RS00700
E5S68_RS03755	E5S68_RS03755
E5S68_RS07370	E5S68_RS07370
SR187_RS01170	SR187_RS01170
SR187_RS03685	SR187_RS03685
SR187_RS10085	SR187_RS10085
SR187_RS06120	SR187_RS06120
SR187_RS08540	SR187_RS08540
HV374_RS00255	HV374_RS00255
HV374_RS03865	HV374_RS03865
HV374_RS06415	HV374_RS06415
HV374_RS08045	HV374_RS08045
HV374_RS09915	HV374_RS09915
JOC31_RS01710	JOC31_RS01710
JOC31_RS04545	JOC31_RS04545
JOC31_RS06890	JOC31_RS06890
JOC31_RS09340	JOC31_RS09340
HMPREF9390_RS09510	HMPREF9390_RS09510
HMPREF9390_RS07860	HMPREF9390_RS07860
HMPREF9390_RS06055	HMPREF9390_RS06055
